codigo;elemento;anno;variables;tipo;monto
145;Western Asia;2010;Balance imports/exports (millions of US dollars);;1699070241
145;Western Asia;2015;Balance imports/exports (millions of US dollars);;231071103
145;Western Asia;2017;Balance imports/exports (millions of US dollars);;582544578
145;Western Asia;2018;Balance imports/exports (millions of US dollars);;2592825942
145;Western Asia;2019;Balance imports/exports (millions of US dollars);;2670246392
150;Europe;1995;Imports CIF (millions of US dollars);continente;22286691219
150;Europe;2005;Imports CIF (millions of US dollars);continente;44399903734
150;Europe;2010;Imports CIF (millions of US dollars);continente;58686910098
150;Europe;2015;Imports CIF (millions of US dollars);continente;57115830750
150;Europe;2017;Imports CIF (millions of US dollars);continente;63883286224
150;Europe;2018;Imports CIF (millions of US dollars);continente;70194350302
150;Europe;2019;Imports CIF (millions of US dollars);continente;68528505200
150;Europe;1995;Exports FOB (millions of US dollars);continente;23200418042
150;Europe;2005;Exports FOB (millions of US dollars);continente;45270586837
150;Europe;2010;Exports FOB (millions of US dollars);continente;59049749924
150;Europe;2015;Exports FOB (millions of US dollars);continente;60634686405
150;Europe;2017;Exports FOB (millions of US dollars);continente;66231460446
150;Europe;2018;Exports FOB (millions of US dollars);continente;72971588609
150;Europe;2019;Exports FOB (millions of US dollars);continente;71007680821
150;Europe;1995;Balance imports/exports (millions of US dollars);continente;913726823
150;Europe;2005;Balance imports/exports (millions of US dollars);continente;870683102
150;Europe;2010;Balance imports/exports (millions of US dollars);continente;362839826
150;Europe;2015;Balance imports/exports (millions of US dollars);continente;3518855655
150;Europe;2017;Balance imports/exports (millions of US dollars);continente;2348174223
150;Europe;2018;Balance imports/exports (millions of US dollars);continente;2777238306
150;Europe;2019;Balance imports/exports (millions of US dollars);continente;2479175622
151;Eastern Europe;1995;Imports CIF (millions of US dollars);;1618348133
151;Eastern Europe;2005;Imports CIF (millions of US dollars);;4906571562
151;Eastern Europe;2010;Imports CIF (millions of US dollars);;8686494413
151;Eastern Europe;2015;Imports CIF (millions of US dollars);;8479257908
151;Eastern Europe;2017;Imports CIF (millions of US dollars);;10351502634
151;Eastern Europe;2018;Imports CIF (millions of US dollars);;11403256250
151;Eastern Europe;2019;Imports CIF (millions of US dollars);;11203921907
151;Eastern Europe;1995;Exports FOB (millions of US dollars);;1768705574
151;Eastern Europe;2005;Exports FOB (millions of US dollars);;5942854580
151;Eastern Europe;2010;Exports FOB (millions of US dollars);;9946048705
151;Eastern Europe;2015;Exports FOB (millions of US dollars);;10239673514
151;Eastern Europe;2017;Exports FOB (millions of US dollars);;11569118611
151;Eastern Europe;2018;Exports FOB (millions of US dollars);;13308656873
151;Eastern Europe;2019;Exports FOB (millions of US dollars);;12860229986
151;Eastern Europe;1995;Balance imports/exports (millions of US dollars);;150357442
151;Eastern Europe;2005;Balance imports/exports (millions of US dollars);;1036283018
151;Eastern Europe;2010;Balance imports/exports (millions of US dollars);;1259554292
151;Eastern Europe;2015;Balance imports/exports (millions of US dollars);;1760415606
151;Eastern Europe;2017;Balance imports/exports (millions of US dollars);;1217615976
151;Eastern Europe;2018;Balance imports/exports (millions of US dollars);;1905400623
151;Eastern Europe;2019;Balance imports/exports (millions of US dollars);;1656308079
154;Northern Europe;1995;Imports CIF (millions of US dollars);;4708698818
154;Northern Europe;2005;Imports CIF (millions of US dollars);;9379903992
154;Northern Europe;2010;Imports CIF (millions of US dollars);;11222402222
154;Northern Europe;2015;Imports CIF (millions of US dollars);;11325078807
154;Northern Europe;2017;Imports CIF (millions of US dollars);;12041174174
154;Northern Europe;2018;Imports CIF (millions of US dollars);;13004730939
154;Northern Europe;2019;Imports CIF (millions of US dollars);;12893205246
154;Northern Europe;1995;Exports FOB (millions of US dollars);;4945515027
154;Northern Europe;2005;Exports FOB (millions of US dollars);;9135993854
154;Northern Europe;2010;Exports FOB (millions of US dollars);;10459780856
154;Northern Europe;2015;Exports FOB (millions of US dollars);;10458280953
154;Northern Europe;2017;Exports FOB (millions of US dollars);;10677272814
154;Northern Europe;2018;Exports FOB (millions of US dollars);;12037459177
154;Northern Europe;2019;Exports FOB (millions of US dollars);;11577742397
154;Northern Europe;1995;Balance imports/exports (millions of US dollars);;236816209
154;Northern Europe;2005;Balance imports/exports (millions of US dollars);;-243910138
154;Northern Europe;2010;Balance imports/exports (millions of US dollars);;-762621366
154;Northern Europe;2015;Balance imports/exports (millions of US dollars);;-866797854
154;Northern Europe;2017;Balance imports/exports (millions of US dollars);;-1363901360
154;Northern Europe;2018;Balance imports/exports (millions of US dollars);;-967271762
154;Northern Europe;2019;Balance imports/exports (millions of US dollars);;-1315462849
39;Southern Europe;1995;Imports CIF (millions of US dollars);;4006310077
39;Southern Europe;2005;Imports CIF (millions of US dollars);;8618808784
39;Southern Europe;2010;Imports CIF (millions of US dollars);;10394416806
39;Southern Europe;2015;Imports CIF (millions of US dollars);;9250854607
39;Southern Europe;2017;Imports CIF (millions of US dollars);;10422324362
39;Southern Europe;2018;Imports CIF (millions of US dollars);;11852118247
39;Southern Europe;2019;Imports CIF (millions of US dollars);;11343301340
39;Southern Europe;1995;Exports FOB (millions of US dollars);;3724353922
39;Southern Europe;2005;Exports FOB (millions of US dollars);;6608165571
39;Southern Europe;2010;Exports FOB (millions of US dollars);;8303535569
39;Southern Europe;2015;Exports FOB (millions of US dollars);;8863030103
39;Southern Europe;2017;Exports FOB (millions of US dollars);;9972116223
39;Southern Europe;2018;Exports FOB (millions of US dollars);;11043632722
39;Southern Europe;2019;Exports FOB (millions of US dollars);;10706930291
39;Southern Europe;1995;Balance imports/exports (millions of US dollars);;-281956155
39;Southern Europe;2005;Balance imports/exports (millions of US dollars);;-2010643214
39;Southern Europe;2010;Balance imports/exports (millions of US dollars);;-2090881237
39;Southern Europe;2015;Balance imports/exports (millions of US dollars);;-387824504
39;Southern Europe;2017;Balance imports/exports (millions of US dollars);;-450208139
39;Southern Europe;2018;Balance imports/exports (millions of US dollars);;-808485524
39;Southern Europe;2019;Balance imports/exports (millions of US dollars);;-636371049
155;Western Europe;1995;Imports CIF (millions of US dollars);;11953334191
155;Western Europe;2005;Imports CIF (millions of US dollars);;21494619396
155;Western Europe;2010;Imports CIF (millions of US dollars);;28383596657
155;Western Europe;2015;Imports CIF (millions of US dollars);;28060639428
155;Western Europe;2017;Imports CIF (millions of US dollars);;31068285053
155;Western Europe;2018;Imports CIF (millions of US dollars);;33934244866
155;Western Europe;2019;Imports CIF (millions of US dollars);;33088076706
155;Western Europe;1995;Exports FOB (millions of US dollars);;12761843519
155;Western Europe;2005;Exports FOB (millions of US dollars);;23583572831
155;Western Europe;2010;Exports FOB (millions of US dollars);;30340384794
155;Western Europe;2015;Exports FOB (millions of US dollars);;31073701835
155;Western Europe;2017;Exports FOB (millions of US dollars);;34012952798
155;Western Europe;2018;Exports FOB (millions of US dollars);;36581839836
155;Western Europe;2019;Exports FOB (millions of US dollars);;35862778147
155;Western Europe;1995;Balance imports/exports (millions of US dollars);;808509328
155;Western Europe;2005;Balance imports/exports (millions of US dollars);;2088953435
155;Western Europe;2010;Balance imports/exports (millions of US dollars);;1956788137
155;Western Europe;2015;Balance imports/exports (millions of US dollars);;3013062407
155;Western Europe;2017;Balance imports/exports (millions of US dollars);;2944667745
155;Western Europe;2018;Balance imports/exports (millions of US dollars);;2647594970
155;Western Europe;2019;Balance imports/exports (millions of US dollars);;2774701441
9;Oceania;1995;Imports CIF (millions of US dollars);continente;767559496
9;Oceania;2005;Imports CIF (millions of US dollars);continente;1614353330
9;Oceania;2010;Imports CIF (millions of US dollars);continente;2476082327
9;Oceania;2015;Imports CIF (millions of US dollars);continente;2515139265
9;Oceania;2017;Imports CIF (millions of US dollars);continente;2851993541
9;Oceania;2018;Imports CIF (millions of US dollars);continente;2976456958
9;Oceania;2019;Imports CIF (millions of US dollars);continente;2826596557
9;Oceania;1995;Exports FOB (millions of US dollars);continente;716418572
9;Oceania;2005;Exports FOB (millions of US dollars);continente;1345477667
9;Oceania;2010;Exports FOB (millions of US dollars);continente;2533601535
9;Oceania;2015;Exports FOB (millions of US dollars);continente;2351034715
9;Oceania;2017;Exports FOB (millions of US dollars);continente;2830764742
9;Oceania;2018;Exports FOB (millions of US dollars);continente;3091862350
9;Oceania;2019;Exports FOB (millions of US dollars);continente;3233255723
9;Oceania;1995;Balance imports/exports (millions of US dollars);continente;-51140924
9;Oceania;2005;Balance imports/exports (millions of US dollars);continente;-268875663
9;Oceania;2010;Balance imports/exports (millions of US dollars);continente;57519208
9;Oceania;2015;Balance imports/exports (millions of US dollars);continente;-164104549
9;Oceania;2017;Balance imports/exports (millions of US dollars);continente;-21228798
9;Oceania;2018;Balance imports/exports (millions of US dollars);continente;115405392
9;Oceania;2019;Balance imports/exports (millions of US dollars);continente;406659166
53;Australia and New Zealand;1995;Imports CIF (millions of US dollars);;713384700
53;Australia and New Zealand;2005;Imports CIF (millions of US dollars);;1514532941
53;Australia and New Zealand;2010;Imports CIF (millions of US dollars);;2323188790
53;Australia and New Zealand;2015;Imports CIF (millions of US dollars);;2366420983
53;Australia and New Zealand;2017;Imports CIF (millions of US dollars);;2689136942
53;Australia and New Zealand;2018;Imports CIF (millions of US dollars);;2792710956
53;Australia and New Zealand;2019;Imports CIF (millions of US dollars);;2637525681
53;Australia and New Zealand;1995;Exports FOB (millions of US dollars);;663738762
53;Australia and New Zealand;2005;Exports FOB (millions of US dollars);;1277395947
53;Australia and New Zealand;2010;Exports FOB (millions of US dollars);;2435017038
53;Australia and New Zealand;2015;Exports FOB (millions of US dollars);;2221494865
53;Australia and New Zealand;2017;Exports FOB (millions of US dollars);;2682250737
53;Australia and New Zealand;2018;Exports FOB (millions of US dollars);;2925967432
53;Australia and New Zealand;2019;Exports FOB (millions of US dollars);;3059170514
53;Australia and New Zealand;1995;Balance imports/exports (millions of US dollars);;-49645938
53;Australia and New Zealand;2005;Balance imports/exports (millions of US dollars);;-237136994
53;Australia and New Zealand;2010;Balance imports/exports (millions of US dollars);;111828249
53;Australia and New Zealand;2015;Balance imports/exports (millions of US dollars);;-144926118
53;Australia and New Zealand;2017;Balance imports/exports (millions of US dollars);;-6886205
53;Australia and New Zealand;2018;Balance imports/exports (millions of US dollars);;133256477
53;Australia and New Zealand;2019;Balance imports/exports (millions of US dollars);;421644833
